intent,tweet_id,text
digital_device,8524,@AmazonHelp my original echo some time say things without asking here anything ! This is really wired and creepy and scary!!
digital_device,9788,@115833 please teach Alexa slang. I've been trying to play Momentz by gorillaz for the last 30 minutes.
digital_device,9823,@115821 thanks for the new movies on Prime video. Something new to distract from pain during CRPS flare ups #TheWitches 🌙🎃
digital_device,9825,"Hey @117804, é possível sincronizar minha conta do @695 para ler no Kindle?"
digital_device,9957,"@AmazonHelp I was on the phone for an hour; kids fire tablet not working , warranty is a lie and your agents are rude."
digital_device,10626,@117634 I love my new Kindle Oasis! Please tell me that immersion reading will be added in a future update?!
digital_device,11036,"Uhh... my 10 y/o just asked Alexa to play Halloween music. First song opening lyric: ""yippee kiyay motherfucker."" Wtf @116935??"
digital_device,11066,Regretting having bought @115821 Kindle Fire Kids Edition. Every day it has some random problem I have to fix. Now saying theres no SD card.
digital_device,11574,"@AmazonHelp enviei meu ebook para o premio Kindle às 22h de hoje. Porém, a ferramenta kdp fala q demora 72h pra publicar. Vou concorrer mesmo assim, certo?"
digital_device,12502,"Amazon Kindle の「スライダー」が「マイライブラリー」になったの、本当に不便。「スライダー」は「スライダーから削除」を使うことで、「今、読んでいる(or次に読みたい)本」の枠として便利だった。「マイライブラリー」はどんな思想の枠ですか？
@118500"
digital_device,12505,@AmazonHelp How do I disable notifications indicated by the bell icon in upper left corner of iOS Kindle app?
digital_device,13460,"""Alexa, häng die Wäsche auf"" ?! 🤔
#Amazon #Ariel #AmazonEcho https://t.co/Cav3Pli81W"
digital_device,14845,"yo @115821, how can I get my echo to answer to the name Janet?"
