intent,tweet_id,text
account_problem,4855,"@AmazonHelp no luck on receiving the code by text or call, will I loose my account, yesterday a phone representative tried to help already https://t.co/Yn5SUBQonU"
account_problem,4859,@AmazonHelp Im not receiving 2step code by text or call in my smartphone can't log in into my account already got help by phone with no luck
account_problem,5312,"@AmazonHelp Still not working.  They sent me a link to reset the password, try and sign in with new password and still locked out."
account_problem,5315,@AmazonHelp Someone keeps trying to buy playstation cards on my account.  Having a hard time getting customer service
account_problem,5328,@AmazonHelp Trying to place an order this happened before and deleting and rentering my address fixed it but now it's across multiple prime accounts to the same address
account_problem,10629,@AmazonHelp why doesn't blue light filter work on kids account on the fire kids edition?
account_problem,11590,@115851 my Amazonid is __email__ is blocked since 3months please unblock it.
account_problem,12495,@AmazonHelp Is that a joke amazon! I CANT LOG IN TO CONTACT YOU BECAUSE THEY CHANGED MY EMAIL AND PASSWORD
account_problem,13921,@AmazonHelp I talked on the phone to someone who offered 10 percent off but that isn't on the account yet.  Still don't know delivery date.
account_problem,16776,@AmazonHelp Would like to thankyou for ur efforts..amount credited back to my account today.!!
account_problem,16790,"@AmazonHelp Last mail rec'd on 09.10.2017 stating refund will be in my account by 14.10.2017
Bt same not rec'd."
account_problem,16888,@AmazonHelp As compensation you are giving me 500 InR in account.. shame &amp; unethical...
account_problem,17221,@AmazonHelp This form also has a tab which asks for the email address associated with my Amazon account but there is NONE. How do I fill in that? Urghh
amazon_video,5298,Que hueva tendré que veré vaselina por Amazon prime video. Obvio me pasan una lana por promocionar prime video @116928
amazon_video,5796,I go to watch #thebay and episode 7 &amp; 8 aren’t there??? 😭 @117090 @AmazonHelp
amazon_video,16453,@AmazonHelp Jaya janaki nayaka full movie upload bro
amazon_video,16466,@AmazonHelp The link didnt go to app instead asked me to buy movies :-) I am looking for those on Amazon prime. Search function said did not exist
amazon_video,18721,"@AmazonHelp Seems like it's a random issue, checked just now mike and molly episodes are back"
amazon_video,18722,@AmazonHelp Till now I have noticed it in a couple of episodes of mike and molly and also in 'the middle'
amazon_video,20431,@AmazonHelp When will Madam Secretary S4 will be available on Amazon Prime Video India?
amazon_video,23213,Amazon Prime Video app finally comes to Xbox One - https://t.co/7MGtDlxxuH https://t.co/4STep9kkrM
amazon_video,24533,@AmazonHelp I am unable to Use Prime Video even though I am Prime Member it tells me to sign up for prime Membership
amazon_video,26940,@AmazonHelp Pic 1) podcast episode https://t.co/y3BDMaNEk7
amazon_video,26941,"@AmazonHelp Yep! Podcasts seem to work differently from music. No option to add podcast episodes to @115888 playlist. So can’t listen on Echo, shame."
amazon_video,43290,"@AmazonHelp On the brighter side, when asked to ""play badshah songs"", it played songs ""by"" Badshah and not ""from"" the movie Badshah, which was spot on!"
amazon_video,46513,"@119625 When is episode 5 of Lethal Weapon Season 2 dropping?
#lethalweapon #amazonprime"
amazon_video,53498,@AmazonHelp is the prime video app available for Android devices
amazon_video,60236,@AmazonHelp Are you serious? I've just said i had a amazon firestick but the content won't play on it. I also have prime video app on my mobile but cant
amazon_video,65686,"@AmazonHelp So at this point I am led to believe that Amazon does not care about legacy media any more, else it would make sure it would arrive undamaged. Streaming of course makes more money long-term than selling an album once, I get it."
amazon_video,69266,"@AmazonHelp yeah its on that episode of cheers but I tried another episode and it didn't appear to be there, maybe it's just that episode?"
amazon_video,69269,"@AmazonHelp no, it's the main US version, and I'm accessing prime video on my Roku"
amazon_video,71906,@116618 When you will upload jailavakusa movie in Amazon prime
amazon_video,71907,Gear up for another classic Cowboys/Redskins #TNF battle. Stream #WASvsDAL 11/30 on Amazon Prime Video. Also on NFLN &amp; NBC. #TNFonPrimeVideo https://t.co/d8hd9yy0rc
amazon_video,89773,@hulu_support I use a roku and it would be frustrating if i had to reboot my modem and roku (which i have done) to work one app.  what i have been doing is just switching to netflix or amazon or hbo and streaming without issues.
amazon_video,93665,hello Amazon help me my prime video not working please help @115850 @AmazonHelp https://t.co/2dfzHk3jwl
amazon_video,99029,@XboxSupport having issues with my one x streaming any 4K content. It works with 4K blu-ray but every time I switch to stream on Netflix or Amazon it shows no input on my tv.
amazon_video,101826,@119625 I could see very negligible content for kannada. Are latest kannada movies available as well on amazon prime?
amazon_video,101828,Watch Arjun Reddy &amp; other Latest Telugu Movies only on Amazon Prime Video. Install the App to watch #ArjunReddy https://t.co/Rcc238lvDv
amazon_video,108264,"@115850 
Hey Amazon India ,when will you guys launching prime music in india? prime video is awesome."
amazon_video,111783,Either my amazon fire stick... internet provider or Netflix can fuck off. Most of the night I've had to rewind and wait for episodes to load... or watch them with no sound. Hows a person suppose to binge watch like this. Its not the fucking 90s Jesus Christ  @115821 @116602
amazon_video,111924,[ESP] ¡Hola @AmazonHelp! Soy cliente prime y me acabo de dar de alta en vuestra plataforma Prime Video. ¿El servicio va incluido en mi cuota anual prime? ¿Me va a sponer algún coste adicional?
amazon_video,115952,"@AmazonHelp Beides in der Amazon Shopping App Definition ja. 
Ich bestelle ja vier mal pro Woche bei euch. 

Aber könnte auch eine Einstellung aus dem USA Urlaub sein… 

In der prime video App kann ich das aber nicht verändern?"
amazon_video,118776,@AmazonHelp But no movies ?
amazon_device,640,@AmazonHelp Is the Echo Show no longer supported?
amazon_device,641,@AmazonHelp Nothing there helped me with the Echo Show
amazon_device,643,"Bought an @115821 Echo Show and it won’t recognize a single @AmazonHelp account in our household. WTF, guys?"
amazon_device,1751,@AmazonHelp Yep. I’m going to take it to the MegaAlexa at Whole Foods.
amazon_device,2579,"@AmazonHelp legacy ""shared prime benefits"" account trying to join an amazon household of the prim. account holder to share echo and set up voice profile"
amazon_device,2581,"@AmazonHelp I've been in the prime queue, kindle queue, the echo queue, and now on hold again."
amazon_device,4831,"@115833, hi, I've bought an Amazon echo for for a present do they also need an Amazon alexa?"
amazon_device,4957,"I swear Amazon are trying to annoy me, I've just ordered another package and had a shipped to wrong carrier facility message again and my order may be delayed. 1st echo dot and then 3 packages lost and now another echo dot possibly delayed."
amazon_device,8515,"@AmazonHelp Hecho el procedimiento, lo que me interesa y exijo es que sea devuelto mi dinero puesto que jamás he adquirido algún articulo por este medio"
amazon_device,8524,@AmazonHelp my original echo some time say things without asking here anything ! This is really wired and creepy and scary!!
amazon_device,9957,"@AmazonHelp I was on the phone for an hour; kids fire tablet not working , warranty is a lie and your agents are rude."
amazon_device,11574,"@AmazonHelp enviei meu ebook para o premio Kindle às 22h de hoje. Porém, a ferramenta kdp fala q demora 72h pra publicar. Vou concorrer mesmo assim, certo?"
amazon_device,12502,"Amazon Kindle の「スライダー」が「マイライブラリー」になったの、本当に不便。「スライダー」は「スライダーから削除」を使うことで、「今、読んでいる(or次に読みたい)本」の枠として便利だった。「マイライブラリー」はどんな思想の枠ですか？
@118500"
amazon_device,12505,@AmazonHelp How do I disable notifications indicated by the bell icon in upper left corner of iOS Kindle app?
amazon_device,13460,"""Alexa, häng die Wäsche auf"" ?! 🤔
#Amazon #Ariel #AmazonEcho https://t.co/Cav3Pli81W"
amazon_device,14568,"Gah. Looks like Amazon paid Overdrive something to highlight the kindle option when borrowing books. It's now KINDLE!  (whispering, or epub)"
amazon_device,15672,"Fool me twice!  Another kindle release day, another missed ""guaranteed release day delivery""  #AMAZONFAIL"
amazon_device,16426,@AmazonHelp somehow Siri can turn off my lights but Alexa is incapable. #pleasefixit #buggedupdate https://t.co/wLNncaWcX1
amazon_device,16477,"@AmazonHelp installed the alexa app,but it doesn't take my India address alexa weather gives me report of Seattle instead of Pune."
amazon_device,17671,@AmazonHelp Tried that. No joy. Original echo works. New echo plus works but adding both to music group seems impossible. Select one other is unavail
amazon_device,17672,Hey @115821 wth does this mean? How can the iOS app on the phone be offline? #AmazonEcho https://t.co/bsAmAY4b38
amazon_device,17912,@AmazonHelp @119973 Es nervt das ich mich seit neusten  beinahe täglich auf. Fire tv stick neu einloggen muss 😈
amazon_device,18199,@AmazonHelp @120040 #AmazonIndia  Expecting your customers to take screenshots of every offer is way too much. I trusted Amazon but the way they treat their customers now a days is ridiculous. Now i don't want any cashback and  credits of Kindle account but treat your customers properly.
amazon_device,18202,"@AmazonHelp #AmazonIndia ordered echo plus on 6th October, till now have not recieved any cashback. Now customer care is saying i am eligible for (1/2)"
amazon_device,18206,"#amazonindia Since when Amazon has started cheating its customers ?🤔
Feeling cheated as i ordered Amazon echo plus on 6th october."
amazon_device,18708,@AmazonHelp Also when will Amazon prime music be available for Indian users of Alexa?
amazon_device,18712,@AmazonHelp How do I check if prime music is working on my echo device?
amazon_device,18709,@AmazonHelp why is Videos option missing in the skills for Alexa in India? Not able to connect my fire TV.
amazon_device,18971,@AmazonHelp @115833 What is 2nd Generation? I have Amazon Echo from US ? Not the Echo Dot.
amazon_device,18972,"@115833 @AmazonHelp Will echo devices bought from US work in India, as ECHO has already been launched here ?"
